201	60.18
202	58.8
203	59.63
204	59.98
205	60.25
206	59.48
207	60.32
208	60.17
209	60.65
210	61.53
211	61.6
212	61.02
213	60.82
214	60.38
215	61.62
216	62.1
217	61.86
218	61.88
219	61.52
220	61.62
221	61.78
222	61.12
223	60.87
224	60.74
225	61.01
226	61.85
227	61.51
228	61.8
229	61.34
230	61.69
231	61.93
232	61.84
233	60.59
234	61.3
235	61.01
236	61.81
237	59.97
238	62.58
239	61.09
240	61.11
241	61.2
242	61.24
243	60.79
244	60.85
245	60.49
246	60.63
247	60.12
248	61.29
249	60.31
250	60.91
251	60.59
252	60.63
253	60.8
254	60.61
255	61.33
256	61.97
257	61.48
258	62.74
259	62.39
260	63.19
261	62.65
262	63.19
263	63.4
264	64.33
265	63.52
266	63.54
267	63.1
268	64.12
269	63.03
270	63.84
271	64.62
272	63.38
273	63.91
274	63.57
275	62.32
276	63.04
277	62.69
278	63.03
279	63.18
280	62.8
281	63.09
282	62.79
283	63.57
284	63.24
285	62.5
286	61.97
287	62.21
288	63.14
289	62.44
290	62.48
291	61.93
292	62.32
293	62.02
294	62.71
295	62.25
296	62.39
297	62.12
298	62.01
299	61.6
300	61.97
301	62.54
302	61.88
303	61.97
304	61.77
305	62.85
306	61.17
307	61.51
308	60.49
309	62.32
310	62.31
311	61.36
312	61.44
313	61.29
314	61.59
315	61.52
316	61.07
317	60.88
318	61.04
319	61.14
320	61.92
321	60.48
322	60.75
323	60.99
324	59.91
325	60.17
326	59.59
327	60.28
328	59.97
329	59.77
330	59.6
331	59.94
332	60.44
333	59.83
334	60.38
335	59.93
336	59.56
337	60.02
338	59.52
339	59.91
340	61.11
341	59.66
342	60.89
343	61.32
344	61.07
345	59.73
346	61.12
347	60.59
348	60.59
349	60.8
350	59.51
351	60.49
352	60.49
353	61.16
354	60.45
355	60.88
356	60.95
357	60.69
358	60.29
359	59.48
360	60.62
361	60.12
362	60.58
363	61.39
364	59.89
365	60.4
366	60.16
367	60.43
368	60.88
369	60.19
370	61.15
371	61.16
372	61.26
373	61.52
374	61.53
375	60.57
376	61.23
377	60.21
378	61.39
379	61.29
380	60.9
381	61.41
382	61.5
383	60.53
384	61.25
385	61.76
386	62.56
387	62.1
388	62.92
389	62.73
390	62.76
391	62.83
392	62.34
393	62.48
394	62.06
395	61.13
396	61.27
397	62.18
398	62.72
399	61.07
400	61.64
401	60.63
402	60.56
403	61.01
404	61.7
405	61.49
406	61.65
407	62.48
408	62.19
409	61.7
410	61.58
411	62.15
412	61.26
413	62.68
414	61.48
415	61.81
416	63.11
417	62.29
418	62.68
419	61.93
420	61.66
421	61.35
422	62.7
423	61.86
424	61.44
425	62.67
426	61.89
427	61.56
428	61.51
429	61.22
430	60.85
431	61.29
432	61.59
433	62.57
434	60.63
435	61.95
436	61.76
437	60.77
438	61.32
439	60.9
440	61.16
441	60.4
442	60.59
443	59.82
444	60.56
445	61.15
446	60.32
447	60.39
448	61.03
449	61.48
450	61.7
451	61.64
452	61.02
453	60.59
454	60.86
455	60.05
456	60.95
457	61.46
458	60.45
459	60.7
460	60.54
461	61.47
462	61.05
463	59.9
464	60.42
465	61.16
466	61.27
467	62.35
468	61.87
469	61.44
470	61.19
471	60.97
472	61.67
473	61.62
474	61.63
475	63.11
476	61.98
477	63.32
478	60.73
479	60.78
480	60.95
481	62.32
482	60.95
483	60.23
484	61.55
485	61.06
486	60.75
487	60.33
488	60.98
489	60.44
490	60.13
491	60.09
492	61.45
493	60.63
494	60.59
495	60.18
496	59.82
497	59.89
498	59.75
499	59.04
500	59.11
501	60.24
502	59.64
503	58.82
504	59.64
505	59.89
506	58.93
507	59.21
